categoria,subcategoria,clase,autor,titulo,edicion,ciudad,anio,editorial,pagina,ilustrador,isbn,cantidad,estado,ubicacion,revisar,notas_revision,texto_original
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-56,"BOZAL, Valeriano",PICASSO. Primera edicon,,Madrid,1999,electa,63,Agustina Fernandez,84-8156-209-2,1,B,Biblioteca,False,,"BOZAL. Valeriano. PICASSO. Primera edicon. Madrid,1999. Editorial electa. Pag. 63. Ilus. Agustina Fernandez. ISBN. 84-8156-209-2"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-57,"CALVO S, Francisco",VELAZQUEZ,1,Madrid,1999,electa,63,Agustina Fernandez,84-8156-2033,1,B,Biblioteca,False,,"CALVO S. Francisco.VELAZQUEZ. Primera edicion. Madrid,1999. Editorial electa. Pag. 63. Ilus. Agustina Fernandez. ISBN. 84-8156-2033."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-58,"GIORGI, Rosa",EL GRECO EL HÉROE MELANCÓLICO DE UNA AVENTURA MEDITERRÁNEA,1,Milan,2000,electa bolsillo,143,,84-8156-265-3,1,B,Biblioteca,False,,"GIORGI. Rosa. EL GRECO EL HÉROE MELANCÓLICO DE UNA AVENTURA MEDITERRÁNEA. Primera edicion. Milan,2000. Editorial electa bolsillo. Pag. 143. ISBN. 84-8156-265-3"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-59,"BATTISTINI, Matilde",MODIGLIANI UN PINTOR MALDITO EN EL PARÍS DE LAS VANGUARDIAS,1,Milan,2000,electa bolsillo,143,,84-8156-264-5,1,B,Biblioteca,False,,"BATTISTINI. Matilde. MODIGLIANI UN PINTOR MALDITO EN EL PARÍS DE LAS VANGUARDIAS. Primera edicion. Milan,2000. Editorial electa bolsillo. Pag. 143. ISBN. 84-8156-264-5"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-60,"SENIOR, Kathryn",DIVIÉRTETE CON LA CIENCIA FOTOGRAFIA DE 7 AÑOS EN ADELANTE,1,,2002,educar interes general,48,Lus Adriana Vasis,958-615-510-2,1,B,Biblioteca,False,,"SENIOR. Kathryn. DIVIÉRTETE CON LA CIENCIA FOTOGRAFIA DE 7 AÑOS EN ADELANTE. 1 Edicion. Gran bretaña, 2002. Editorial educar interes general. Pag. 48. Ilus. Lus Adriana Vasis. ISBN. 958-615-510-2."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-61,"CAICEDO, Andres",OJO AL CINE,1,Bogota,1999,norma S,541,Eduardo Carvajal,958-04-5601-1,1,B,Biblioteca,False,,"CAICEDO. Andres. OJO AL CINE. 1 Edicion. Bogota, 1999. Editorial norma S.A. Pag. 541. Ilus. Eduardo Carvajal. ISBN. 958-04-5601-1."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-62,"GROUT, Donald J","HISTORIA DE LA MÚSICA OCCIDENTAL, 1",2,Madrid,1993,alianza msica,506,,84-206-7892-9,1,B,Biblioteca,False,,"GROUT. Donald J. HISTORIA DE LA MÚSICA OCCIDENTAL, 1. 2 Edicion. Madrid, 1993. Editorial alianza msica. Pag. 506. Tomo. I. ISBN. 84-206-7892-9."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-63,"GROUT, Donald J","HISTORIA DE LA MÚSICA OCCIDENTAL,2",2,Madrid,1993,alianza msica,1112,,84-206-7893-7,1,B,Biblioteca,False,,"GROUT. Donald J. HISTORIA DE LA MÚSICA OCCIDENTAL,2 2 Edicion. Madrid, 1993. Editorial alianza msica. Pag. 1112. Tomo 2. ISBN. 84-206-7893-7."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-64,"COPLAND, Aaron",CÓMO ESCUCHAR LA MÚSICA,2,Bogota,1999,fondo de cultura economica,284,,958-038-0037-6,1,B,Biblioteca,False,,"COPLAND. Aaron. CÓMO ESCUCHAR LA MÚSICA. 2 Edicion. Santa fe de Bogota, 1999. Editorial fondo de cultura economica. Pag. 284. ISBN. 958-038-0037-6."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-65,"HOLLDOBLER, Bert","VIAJE A LAS HORMIGAS, UNA HISTORIA DE EXPLORACIÓN CIENTIFICA",1,Buenos Aires,1994,"Grijalbo Mondadori, S",270,,84-7423-757-2,1,B,Biblioteca,False,,"HOLLDOBLER. Bert. VIAJE A LAS HORMIGAS, UNA HISTORIA DE EXPLORACIÓN CIENTIFICA. 1° Edición. Buenos Aires, 1994. Editorial. Grijalbo Mondadori, S.A. Pag. 270. ISBN. 84-7423-757-2."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-66,"FISCHERMAN, Diego",LA MÚSICA DEL SIGLO XX,1,Mexico,1998,"paidos, SAICF",154,Gustavo Macri,950-12-9001-8,1,B,Biblioteca,False,,"FISCHERMAN. Diego. LA MÚSICA DEL SIGLO XX. 1 Edicion. Mexico, 1998. Editorial paidos, SAICF. Pag. 154. Ilus. Gustavo Macri. ISBN. 950-12-9001-8."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-67,"OCAMPO L, Javier",MÚSICA Y FOLCLOR DE COLOMBIA,7,Bogota,2002,plaza & janes,142,German Leal,958-14-0009-5,1,B,Biblioteca,False,,"OCAMPO L. Javier. MÚSICA Y FOLCLOR DE COLOMBIA. 7 Edicion. Bogota, 2002. Editorial plaza & janes. Pag. 142. Ilus. German Leal. ISBN. 958-14-0009-5."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-68,"ZARRUK, Luis A",LAS CANCIONES DE NUESTRA COLOMBIA,2,Bogota,2002,eco ediciones,488,Patricia Diaz,958-648-261-8,1,B,Biblioteca,False,,"ZARRUK. Luis A. LAS CANCIONES DE NUESTRA COLOMBIA. 2 Edicion. Bogota, 2002. Editorial eco ediciones. Pag.488. Ilus. Patricia Diaz. ISBN. 958-648-261-8."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-69,"ALDRIDGE, Alan",LOS BEATLES CANCIONES ILUSTRADAS,1,,1998,emece editores,256,Los Beatles,950-04-1940-8,1,B,Biblioteca,False,,"ALDRIDGE. Alan. LOS BEATLES CANCIONES ILUSTRADAS. 1 Edicion. Buenos aires, 1998. Editorial emece editores. Pag. 256 Ilus. Los Beatles. ISBN. 950-04-1940-8."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-70,"FUBINI, Enrico",LA ESTÉTICA MUSICAL DESDE LA ANTIGÜEDAD HASTA EL SIGLO XX,2,Madrid,2001,Pag,569,,84-206-8188-1,1,B,Biblioteca,False,,"FUBINI. Enrico. LA ESTÉTICA MUSICAL DESDE LA ANTIGÜEDAD HASTA EL SIGLO XX. 2 Edicion. Madrid, 2001. Alianza editorial. Pag. 569. ISBN. 84-206-8188-1."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-71,"OSBORNE, Charles",COMO DISFRUTAR DE LA OPERA,3,Barcelona,1998,"gedisa, S",164,AG Y Asociados,84-7432-215-4,1,B,Biblioteca,False,,"OSBORNE. Charles. COMO DISFRUTAR DE LA OPERA. 3 Edicion. Barcelona, 1998. Editorial gedisa, S.A. Pag. 164. Ilus. AG Y Asociados. ISBN. 84-7432-215-4."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-72,"ESCOBAR, Cielo P",DANZAS FOLCLÓRICAS COLOMBIANAS GUÍA PRÁCTICA PARA LA ENSEÑANZA Y APRENDIZAJE,2,Bogota,2000,Magisterio,150,Fernando Avella,958-20-0365-0,1,B,Biblioteca,False,,"ESCOBAR. Cielo P. DANZAS FOLCLÓRICAS COLOMBIANAS GUÍA PRÁCTICA PARA LA ENSEÑANZA Y APRENDIZAJE. 2 Edicion. Bogota, 2000. Editorial. Magisterio. Pag. 150. Ilus. Fernando Avella. ISBN. 958-20-0365-0."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-73,"LUQUE H, Franisco",Y TABERNERO L. Sergio. GUÍA DE JUEGOS ESCOLARES DIFERENTES OBJETOS,1,Madrid,1995,deportiva S,192,,84-8013-030-X,1,B,Biblioteca,False,,"LUQUE H. Franisco. Y TABERNERO L. Sergio. GUÍA DE JUEGOS ESCOLARES DIFERENTES OBJETOS. 1 Edicion. Madrid, 1995. Editorial deportiva S.L. Pag. 192. ISBN. 84-8013-030-X."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-74,"ORTIZ, Miguel A","Y VOLPINI. Federico. DISEÑO DE PROGRAMAS EN RADIO GUIONES, GÉNEROS Y FÓRMULAS. Ediciones paidos iberica",,Barcelona,2002,paidos SAICF,226,Mario Eskenazi,84-493-0143-2,1,B,Biblioteca,False,,"ORTIZ. Miguel A. Y VOLPINI. Federico. DISEÑO DE PROGRAMAS EN RADIO GUIONES, GÉNEROS Y FÓRMULAS. Ediciones paidos iberica. Barcelona,2002. Editorial paidos SAICF. Pag. 226. Ilus. Mario Eskenazi. ISBN. 84-493-0143-2"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-75,"GUBERN, Roman",HISTORIA DEL CINE. Octava edicion,,Barcelona,2001,lumen S,572,,84-264-1179-7,1,B,Biblioteca,False,,"GUBERN. Roman. HISTORIA DEL CINE. Octava edicion. Barcelona,2001. Editorial. lumen S.A. Pag. 572. ISBN. 84-264-1179-7"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-76,"GONZALES C, Fernando",TEATRO POPULAR Y CALLEJO COLOMBIANO. 1° Editoria. Santafe de Bogota,,,,colección aula abierta,164,,958-20-0356-1,1,B,Biblioteca,True,Sin año detectado,GONZALES C. Fernando. TEATRO POPULAR Y CALLEJO COLOMBIANO. 1° Editoria. Santafe de Bogota. Editorial colección aula abierta. Pag. 164. ISBN. 958-20-0356-1 .
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-77,"MORENO M, Heladio",TEATRO INFANTIL,1,Bogota,1996,colección aula alegre,122,Lucy Silva,958-20-0100-3,1,B,Biblioteca,False,,"MORENO M. Heladio. TEATRO INFANTIL. Primera edicion. Bogota,1996. Editorial colección aula alegre. Pag. 122. Ilus. Lucy Silva. ISBN. 958-20-0100-3"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-78,"CAÑAS T, Jose",ACTUAR PARA SER TRES EXPERIENCIAS DE TALLER-TEATRO UNA GUÍA PRÁCTICA,1,Barcelona,1999,coleccione de recursos,229,,84-95345-02-1,1,B,Biblioteca,False,,"CAÑAS T. Jose. ACTUAR PARA SER TRES EXPERIENCIAS DE TALLER-TEATRO UNA GUÍA PRÁCTICA. Primera edicion. Barcelona,1999. Editorial. coleccione de recursos. Pag. 229. ISBN. 84-95345-02-1."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-79,"MORENO M, Heladio",TEATRO JUVENIL MANUAL PRÁCTICO PARA EL DESARROLLO DE LA ACTIVIDAD TEATRAL. Segunda edicion,,Bogota,1998,colección aula alegre,116,,985-20-0130-5,1,B,Biblioteca,False,,"MORENO M. Heladio. TEATRO JUVENIL MANUAL PRÁCTICO PARA EL DESARROLLO DE LA ACTIVIDAD TEATRAL. Segunda edicion. Bogota,1998. Editorial colección aula alegre. Pag. 116. Kreat Digital. ISBN. 985-20-0130-5"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-80,"RENOULT, Bernard",DRAMATIZACION INFANTIL EXPRESARSE A TRAVÉS DEL TEATRO. Tercera edicion,,Fuenlabrada,2000,narcea S,125,Roser Bosch,84-277-1066-6,1,B,Biblioteca,False,,"RENOULT. Bernard. DRAMATIZACION INFANTIL EXPRESARSE A TRAVÉS DEL TEATRO. Tercera edicion. Fuenlabrada,2000. Editorial narcea S.A. Pag. 125. Ilus. Roser Bosch. ISBN. 84-277-1066-6"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-81,"FALLETTA, Nicholas",PARADOJAS Y JUEGOS.Cuarta edicion,,Barcelona,2000,,218,,84-7432-247-2,1,B,Biblioteca,False,,"FALLETTA. Nicholas. PARADOJAS Y JUEGOS.Cuarta edicion. Barcelona,2000. Edirorial gedisa. Pag. 218. ISBN. 84-7432-247-2"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-82,"FLORIAN B, Sandra",JUEGOS INGENIOSOS PARA ADOLECENTES,1,Bogota,1995,aula alegre magisterio,91,Freddy Espinosa,958-20-0169-0,1,B,Biblioteca,False,,"FLORIAN B. Sandra. JUEGOS INGENIOSOS PARA ADOLECENTES. Primera edicion. Bogota ,1995. Editorial aula alegre magisterio. Pag. 91. Ilus. Freddy Espinosa. ISBN. 958-20-0169-0"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-83,"CASAS A, Esperanza",FESTIVAL MATEMÁTICO DESARROLLO DEL PENSAMIENTO VISUAL Y ESPACIAL,1,Bogota,2000,aula alegre magisterio,149,Luis Aurelio Duran,958-0494-0,1,B,Biblioteca,False,,"CASAS A. Esperanza. FESTIVAL MATEMÁTICO DESARROLLO DEL PENSAMIENTO VISUAL Y ESPACIAL. Primera edicion. Bogota,2000. Editorial aula alegre magisterio. Pag. 149. Ilus. Luis Aurelio Duran. ISBN. 958-0494-0"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-84,"CAMOUS, Henri",PROBLEMAS Y JUEGOS CON LA MATEMÁTICA. Tercera edicion,,Barcelona,2001,gedisa,180,,84-7432-358-4,1,B,Biblioteca,False,,"CAMOUS. Henri. PROBLEMAS Y JUEGOS CON LA MATEMÁTICA. Tercera edicion. Barcelona,2001. Editorial gedisa. Pag. 180. ISBN. 84-7432-358-4."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-85,"EMMET, Eric",JUEGOS PARA DESVANECERSE LOS SESOS. Cuarta edicion,,Barcelona,2000,gedisa,337,,84-7432-412-2,1,B,Biblioteca,False,,"EMMET. Eric. JUEGOS PARA DESVANECERSE LOS SESOS. Cuarta edicion. Barcelona,2000. Editorial gedisa. Pag. 337. ISBN. 84-7432-412-2"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-86,"SMULLYAN, Raymond","SATÁN, CANTOR Y EL INFINITO. Primera edicon",,Barcelona,2000,gedisa,262,,84-7432-564-1,1,B,Biblioteca,False,,"SMULLYAN. Raymond. SATÁN, CANTOR Y EL INFINITO. Primera edicon. Barcelona,2000. Editorial gedisa. Pag. 262. ISBN. 84-7432-564-1"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-87,"STEWART, Ian",INGENIOSOS ENCUENTROS ENTRE JUEGOS Y MATEMÁTICAS. Segunda edicion,,Barcelona,2000,gedisa,206,,84-7432-408-4,1,B,Biblioteca,False,,"STEWART. Ian. INGENIOSOS ENCUENTROS ENTRE JUEGOS Y MATEMÁTICAS. Segunda edicion. Barcelona,2000. Editorial gedisa. Pag. 206. ISBN. 84-7432-408-4"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-88,"CASAS A, Esperanza",INTELIGENCIA VISUAL Y ESPECIAL,1,Bogota,2000,aula alegre magisterio,136,,958-20-0584-X,1,B,Biblioteca,False,,"CASAS A. Esperanza. INTELIGENCIA VISUAL Y ESPECIAL. Primera edicion. Bogota,2000. Editorial aula alegre magisterio. Pag. 136. ISBN. 958-20-0584-X"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-89,"FERNANDES D, Federico",MANUAL BÁSICO DE LENGUAJE Y NARRATIVA AUDIOVISUAL,1,Barcelona,1999,paidos SAICF,269,Rovira Torre,84-493-0604-3,1,B,Biblioteca,False,,"FERNANDES D. Federico. MANUAL BÁSICO DE LENGUAJE Y NARRATIVA AUDIOVISUAL. Primera edicion. Barcelona, 1999. Editorial paidos SAICF. Pag. 269.Ilus. Rovira Torre. ISBN. 84-493-0604-3"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-90,"TAHAN, Malba",EL HOMBRE QUE CALCULABA. Cuarta edicion,,Bogota,1999,panamericana,299,Diego Martinez,958-30-0563-0,1,B,Biblioteca,False,,"TAHAN. Malba.EL HOMBRE QUE CALCULABA. Cuarta edicion. Bogota,1999. Editorial panamericana. Pag. 299. Ilus. Diego Martinez. ISBN958-30-0563-0"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-91,"JEAN, Pierre A",NUEVOS JUEGOS DE INGENIO Y ENTRETENIMIENTO MATEMÁTICO. Quinta edicon,,Barcelona,1997,gedisa,296,Enrique Guelar,84-7432-202-2,1,B,Biblioteca,False,,"JEAN. Pierre A. NUEVOS JUEGOS DE INGENIO Y ENTRETENIMIENTO MATEMÁTICO. Quinta edicon. Barcelona, 1997. Editorial gedisa. Pag. 296.Ilus. Enrique Guelar. ISBN. 84-7432-202-2"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-92,"BRANDRETH, Gyles",JUEGOS CON NÚMEROS. Segunda edicion,,Barcelona,1999,gedisa,166,Enrique Guelar,84-7432-328-2,1,B,Biblioteca,False,,"BRANDRETH. Gyles. JUEGOS CON NÚMEROS. Segunda edicion. Barcelona,1999. Editorial gedisa. Pag. 166. Ilus. Enrique Guelar. ISBN. 84-7432-328-2"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-93,"EMMET, Eric",JUEGOS DE ACERTIJOS ENIGMÁTICOS. Primera edicon,,Barcleona,2000,gedisa,210,,84-7432-401-7,1,B,Biblioteca,False,,"EMMET. Eric.JUEGOS DE ACERTIJOS ENIGMÁTICOS. Primera edicon. Barcleona, 2000. Editorial gedisa. Pag. 210. ISBN. 84-7432-401-7 ."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-94,"JEAN, Pierre A",NUEVOS JUEGOS DE INGENIO Y ENTRETENIMIENTO MATEMÁTICO. Cuarta edicon,,Barcelona,2001,gedisa,239,,84-7432-199-9,1,B,Biblioteca,False,,"JEAN. Pierre A. NUEVOS JUEGOS DE INGENIO Y ENTRETENIMIENTO MATEMÁTICO. Cuarta edicon. Barcelona,2001. Editorial gedisa. Pag239. ISBN84-7432-199-9"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-95,"PADULLI, Giuseppe",AJEDREZ BÁSICO,1,Barcelona,2000,juventud,199,,84-261-2129--2,1,B,Biblioteca,False,,"PADULLI. Giuseppe. AJEDREZ BÁSICO. Primera edicion. Barcelona,2000. Editorial juventud. Pag. 199. ISBN. 84-261-2129--2"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-96,"GARCIA R, Apolonio D",EL AJEDREZ EN LA ESCUELA PARA NIÑOS DE 8 A 10 AÑOS,1,Barcelona,2001,paidotribo,55,,84-8019-557-6,1,B,Biblioteca,False,,"GARCIA R. Apolonio D. EL AJEDREZ EN LA ESCUELA PARA NIÑOS DE 8 A 10 AÑOS. Primera edicion. Barcelona,2001. Editorial paidotribo. Pag. 55. ISBN. 84-8019-557-6"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-97,"GARCIA R, Apolonio D",EL AJEDREZ EN LA ESCUELA PARA NIÑOS DE 10 A 12 AÑOS,1,Barcelona,2001,paidotribo,55,,84-8019-558-4,1,B,Biblioteca,False,,"GARCIA R. Apolonio D. EL AJEDREZ EN LA ESCUELA PARA NIÑOS DE 10 A 12 AÑOS. Primera edicion. Barcelona,2001. Editorial paidotribo. Pag. 55. ISBN. 84-8019-558-4"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-98,"FRABETTI, Carlo",EL TABLERO MÁGICO JUEGOS Y PASATIEMPOS ALREDEDOR DEL AJEDREZ,1,Barcelona,1995,gedisa,152,,84-7432-559-5,1,B,Biblioteca,False,,"FRABETTI. Carlo. EL TABLERO MÁGICO JUEGOS Y PASATIEMPOS ALREDEDOR DEL AJEDREZ. 1° edicion. Barcelona,1995. Editorial gedisa. Pag. 152. ISBN. 84-7432-559-5"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-99,"DE GREIFF, Boris",REGLAMENTO OFICIAL ILUSTRADO AJEDREZ,1,Bogota,1999,panamericana,97,Diego Martinez,958-30-0653-X,1,B,Biblioteca,False,,"DE GREIFF. Boris. REGLAMENTO OFICIAL ILUSTRADO AJEDREZ. Primera edicion. Bogota,1999, Editorial panamericana. Pag. 97. Ilus. Diego Martinez. ISBN. 958-30-0653-X"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-100,"KEENE, Raymond",Y OTRO. LAS APERTURAS ELECCIÓN Y DESARROLLO AJEDREZ. Terceran edicion,,Barcelona,2002,,173,,84-255-1105-4,1,B,Biblioteca,False,,"KEENE. Raymond. Y OTRO. LAS APERTURAS ELECCIÓN Y DESARROLLO AJEDREZ. Terceran edicion. Barcelona,2002. Ediotrial hispano europea. Pag. 173. ISBN. 84-255-1105-4"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-101,"AMMOUN, Frank L",150 EJERCICIOS DE AJEDREZ,4,Barceloona,2001,paidotribo,371,,84-8019-238-0,1,B,Biblioteca,False,,"AMMOUN. Frank L. 150 EJERCICIOS DE AJEDREZ. 4° Edicion. Barceloona,2001. Editorial paidotribo. Pag. 371. ISBN. 84-8019-238-0 ."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-102,"GARDNER, Martin",NUEVOS PASATIEMPOS MATEMÁTICOS,1,Madrid,1972,Pag,325,,84-206-1391-6,1,B,Biblioteca,False,,"GARDNER. Martin. NUEVOS PASATIEMPOS MATEMÁTICOS. Primera edicion. Madrid,1972. Alianza editorial. Pag. 325. ISBN. 84-206-1391-6"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-103,"PEREA R, Tucidides",REGLAMENTO OFICIAL ILUSTRADO SOFTBOL. Quinta edicion,,Bogota,2002,panamericana,229,Julio Forero,958-30-0067-1,1,B,Biblioteca,False,,"PEREA R. Tucidides. REGLAMENTO OFICIAL ILUSTRADO SOFTBOL. Quinta edicion. Bogota,2002. Editorial panamericana. Pag. 229. Ilus. Julio Forero. ISBN. 958-30-0067-1."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-104,"PERA R, Tucidides",REGLAMENTOS DEPORTIVOS ILUSTRADOS NATACIÓN I NATACION Y CLAVADOS,1,Bogota,1994,panamericana,229,Carlos Ardila,958-30-0040-6,1,B,Biblioteca,False,,"PERA R . Tucidides. REGLAMENTOS DEPORTIVOS ILUSTRADOS NATACIÓN I NATACION Y CLAVADOS. Primera edicion. Bogota, 1994. Editorial panamericana. Pag. 229. Ilus. Carlos Ardila. Tomo I. ISBN. 958-30-0040-6."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-105,"PERA R, Tucidides",REGLAMENTOS DEPORTIVOS ILUSTRADOS NATACIÓN II POLO ACUATICO Y NADO SINCRONIZADO,1,Bogota,1994,panamerica,225,Sergio Andrade,958-30-0131-7,1,B,Biblioteca,False,,"PERA R . Tucidides. REGLAMENTOS DEPORTIVOS ILUSTRADOS NATACIÓN II POLO ACUATICO Y NADO SINCRONIZADO. Primera edicion. Bogota, 1994. Editorial panamerica. Pag. 225. Ilus. Sergio Andrade. ISBN. 958-30-0131-7"
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-106,"PERA R, Tucidides",REGLAMENTO OFICIAL ILUSTRADO TENIS DE MESA,1,Bogota,1994,panamericana,245,Mauricio Osorio,958-30-0027-2,1,B,Biblioteca,False,,"PERA R . Tucidides. REGLAMENTO OFICIAL ILUSTRADO TENIS DE MESA. Primera edicion. Bogota, 1994. Editorial panamericana. Pag. 245. Ilus. Mauricio Osorio. ISBN. 958-30-0027-2."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-107,"PEREA R, Tucidides",REGLAMENTO OFICIAL ILUSTRADO TENIS,3,Bogota,2002,panamericana,287,Julio Forero,958-30-0132-5,1,B,Biblioteca,False,,"PEREA R. Tucidides. REGLAMENTO OFICIAL ILUSTRADO TENIS. 3 Edicion. Bogota, 2002. Editorial panamericana. Pag. 287. Ilus. Julio Forero. ISBN. 958-30-0132-5."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-108,"PEREA R, Tucidides",REGLAMENTO OFICIAL ILUSTRADO ATLETISMO,2,Bogota,2001,panamericana,278,Henrry Gonzalez,958-30-0012-4,1,B,Biblioteca,False,,"PEREA R. Tucidides. REGLAMENTO OFICIAL ILUSTRADO ATLETISMO. 2 Edicion. Bogota, 2001. Editorial panamericana. Pag. 278. Ilus. Henrry Gonzalez. ISBN. 958-30-0012-4."
1. ARTES Y BELLAS ARTES,LAS ARTES - BELLAS ARTES Y ARTES DECORATIVAS,14-09-109,"PEREA R, Tucidides",REGLAMENTO OFICIAL ILUSTRADO BEISBOL,2,Bogota,2002,panamericana,232,Julio Forero,958-30-0068-X,1,B,Biblioteca,False,,"PEREA R. Tucidides. REGLAMENTO OFICIAL ILUSTRADO BEISBOL. 2 Edicion. Bogota, 2002. Editorial panamericana. Pag. 232. Ilus. Julio Forero. ISBN. 958-30-0068-X."
